"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"31.9","all","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp1-3",2.06224161471516e-06,7.37232468725799e-08,27.9727453984691,3.4872945879306e-172
"31.10","all","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp4-6",4.51923216839228e-06,1.6084728247901e-07,28.0964160459597,1.08356538631194e-173
"31.11","all","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp7-9",7.73029771915694e-06,3.18258994124061e-07,24.2893299541555,2.5415833682756e-130
"31.12","all","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp10-150",1.82380406937226e-05,5.40672765800774e-07,33.7321238415084,1.95529409511517e-249
"32","all","4 yr.","excluded","with","9+","Male","LPM","(Intercept)",5.36381467626726e-06,8.8355468838713e-07,6.07072176376376,1.27336649870868e-09
"32.1","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE",-1.78666179911296e-06,1.16168072867765e-06,-1.53799727843185,0.124049280284825
"32.2","all","4 yr.","excluded","with","9+","Male","LPM","age_grp16-19",7.74547888197765e-06,9.99632388992281e-07,7.74832725236702,9.31109434321081e-15
"32.3","all","4 yr.","excluded","with","9+","Male","LPM","age_grp20-24",1.49669184675061e-06,9.08863623205944e-07,1.64677274844729,0.0996047647954683
"32.4","all","4 yr.","excluded","with","9+","Male","LPM","age_grp25-34",-2.82319481235425e-06,8.87964819274192e-07,-3.17939939857289,0.00147580588481923
"32.5","all","4 yr.","excluded","with","9+","Male","LPM","age_grp35-44",-4.10396329734207e-06,8.85802678228482e-07,-4.63304458002949,3.60326916044567e-06
"32.6","all","4 yr.","excluded","with","9+","Male","LPM","age_grp45-54",-4.39159749815258e-06,8.85171520353113e-07,-4.96129551976624,7.00245628525354e-07
"32.7","all","4 yr.","excluded","with","9+","Male","LPM","age_grp55-64",-4.66040564161536e-06,8.85150959227277e-07,-5.26509697925857,1.40115378904877e-07
"32.8","all","4 yr.","excluded","with","9+","Male","LPM","age_grp65-199",-4.05598887959638e-06,8.86105962458255e-07,-4.57731812157563,4.70974972755415e-06
"32.9","all","4 yr.","excluded","with","9+","Male","LPM","curr_pts_grp1-3",2.05965049374026e-06,7.37208488211822e-08,27.9385075819754,9.09284027706877e-172
"32.10","all","4 yr.","excluded","with","9+","Male","LPM","curr_pts_grp4-6",4.51810705585769e-06,1.60851218589532e-07,28.0887337719662,1.34493338948253e-173
"32.11","all","4 yr.","excluded","with","9+","Male","LPM","curr_pts_grp7-9",7.72779092264731e-06,3.1825457138186e-07,24.2817907975156,3.05319711970839e-130
"32.12","all","4 yr.","excluded","with","9+","Male","LPM","curr_pts_grp10-150",1.82698376210742e-05,5.40803540163579e-07,33.7827626193941,3.53316103180974e-250
"32.13","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp16-19",-1.35918318891297e-06,1.31408363395553e-06,-1.03432015572836,0.300986517259647
"32.14","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp20-24",-1.85181078913354e-08,1.19802518282627e-06,-0.0154571941865605,0.987667434500476
"32.15","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp25-34",8.00369839773971e-07,1.1677866195657e-06,0.685373360478843,0.493108349936307
"32.16","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp35-44",1.27932421614257e-06,1.16487332455149e-06,1.09825179200078,0.272094556247832
"32.17","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp45-54",1.29713685729329e-06,1.16385653319805e-06,1.11451611113013,0.265057836681749
"32.18","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp55-64",1.4952589723575e-06,1.16387677322979e-06,1.28472275308675,0.198889184400411
"32.19","all","4 yr.","excluded","with","9+","Male","LPM","policyTRUE:age_grp65-199",1.56169442041609e-06,1.16523523846216e-06,1.34023960902278,0.180167458175332
"33","all","4 yr.","excluded","no","all","Female","LPM","(Intercept)",3.68766311791648e-05,3.17843045850494e-06,11.6021513324255,4.01847939397604e-31
"33.1","all","4 yr.","excluded","no","all","Female","LPM","policyTRUE",-7.58922942235406e-06,4.94869787658854e-07,-15.3358107761184,4.40736667208307e-53
"33.2","all","4 yr.","excluded","no","all","Female","LPM","age_grp16-19",0.000272119303340107,3.70076291516364e-06,73.5305961441398,0
"33.3","all","4 yr.","excluded","no","all","Female","LPM","age_grp20-24",0.000269404543642887,3.37044864870904e-06,79.9313598045991,0
"33.4","all","4 yr.","excluded","no","all","Female","LPM","age_grp25-34",0.00020991763282226,3.23156208417653e-06,64.9585641105674,0
"33.5","all","4 yr.","excluded","no","all","Female","LPM","age_grp35-44",0.000191818319750478,3.21966500575239e-06,59.5771048875481,0
"33.6","all","4 yr.","excluded","no","all","Female","LPM","age_grp45-54",0.000139847194403335,3.20411687461068e-06,43.6460965302107,0
"33.7","all","4 yr.","excluded","no","all","Female","LPM","age_grp55-64",9.216670537687e-05,3.20515759526001e-06,28.7557483953899,7.67646196758713e-182
"33.8","all","4 yr.","excluded","no","all","Female","LPM","age_grp65-199",4.66480166479224e-05,3.20162877700112e-06,14.5700891318251,4.35323815958421e-48
"33.9","all","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp1-3",0.000433868010043576,1.21917996275071e-06,355.868717744247,0
"33.10","all","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp4-6",0.000902907046988566,3.43922338775275e-06,262.532247891737,0
"33.11","all","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp7-9",0.00127337088231489,7.6709180530874e-06,165.999802566315,0
"33.12","all","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp10-150",0.00174424881033614,1.37502439161124e-05,126.85220865735,0
"34","all","4 yr.","excluded","with","all","Female","LPM","(Intercept)",3.64158623595242e-05,4.6391292793505e-06,7.84971923968943,4.16969756663059e-15
"34.1","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE",-6.70485183964473e-06,6.34776590273607e-06,-1.05625379738008,0.29085227839359
"34.2","all","4 yr.","excluded","with","all","Female","LPM","age_grp16-19",0.000268080735348161,5.40749523116955e-06,49.5757691662687,0
"34.3","all","4 yr.","excluded","with","all","Female","LPM","age_grp20-24",0.000269864754184483,4.92074886063877e-06,54.8422124004621,0
"34.4","all","4 yr.","excluded","with","all","Female","LPM","age_grp25-34",0.00021498392112325,4.73084000073545e-06,45.443075878666,0
"34.5","all","4 yr.","excluded","with","all","Female","LPM","age_grp35-44",0.000191756955857774,4.71052621366062e-06,40.7081814557523,0
"34.6","all","4 yr.","excluded","with","all","Female","LPM","age_grp45-54",0.000140958049332952,4.69091112100912e-06,30.049183558743,2.23769861939611e-198
"34.7","all","4 yr.","excluded","with","all","Female","LPM","age_grp55-64",9.16417038367049e-05,4.69278133703835e-06,19.5282279856961,6.31949661123044e-85
"34.8","all","4 yr.","excluded","with","all","Female","LPM","age_grp65-199",4.16185082388535e-05,4.68661844953572e-06,8.88028515378214,6.66892064716732e-19
"34.9","all","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp1-3",0.000433881824124267,1.21918599987995e-06,355.878286140908,0
"34.10","all","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp4-6",0.000902980731281995,3.43925834026607e-06,262.551004299415,0
"34.11","all","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp7-9",0.00127349512348629,7.67093311037933e-06,166.015673081956,0
"34.12","all","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp10-150",0.00174449750551224,1.37506591776754e-05,126.866463852473,0
"34.13","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp16-19",7.46901803659303e-06,7.41225821730506e-06,1.00765756097858,0.313618885362017
"34.14","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp20-24",-8.9851225786855e-07,6.76467650442478e-06,-0.132824127995009,0.894332472052449
"34.15","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp25-34",-9.92704157943932e-06,6.48261253248695e-06,-1.53133347546085,0.125686996290613
"34.16","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp35-44",1.57043963977586e-07,6.45752253358519e-06,0.024319537897206,0.980597728752231
"34.17","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp45-54",-2.15679146689795e-06,6.42369499210764e-06,-0.335755584526951,0.73705518609405
"34.18","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp55-64",9.91576985700531e-07,6.42400584581001e-06,0.154354932031588,0.877329886750212
"34.19","all","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp65-199",9.37971955420063e-06,6.41578186163557e-06,1.46197607033501,0.143747767533993
"35","all","4 yr.","excluded","no","1","Female","LPM","(Intercept)",-2.40913864914448e-06,5.89917813018761e-07,-4.08385472684118,4.42947290438057e-05
"35.1","all","4 yr.","excluded","no","1","Female","LPM","policyTRUE",5.2169175790313e-06,1.49989707640997e-07,34.7818371079041,4.57829292866246e-265
"35.2","all","4 yr.","excluded","no","1","Female","LPM","age_grp16-19",3.57268997998798e-05,8.62703366869424e-07,41.4127279107829,0
"35.3","all","4 yr.","excluded","no","1","Female","LPM","age_grp20-24",2.72566648156241e-05,6.7833445862042e-07,40.1817487955102,0
"35.4","all","4 yr.","excluded","no","1","Female","LPM","age_grp25-34",2.31482280694416e-05,6.16377800898179e-07,37.5552591863469,1.15634545455826e-308
"35.5","all","4 yr.","excluded","no","1","Female","LPM","age_grp35-44",2.06904737269733e-05,6.09971523361542e-07,33.9203928946526,3.33448343657787e-252
"35.6","all","4 yr.","excluded","no","1","Female","LPM","age_grp45-54",1.6391231428526e-05,6.02892789774656e-07,27.1876388414806,9.09428988329685e-163
"35.7","all","4 yr.","excluded","no","1","Female","LPM","age_grp55-64",1.21785321203599e-05,6.0380442155071e-07,20.1696636952122,1.80866126182243e-90
"35.8","all","4 yr.","excluded","no","1","Female","LPM","age_grp65-199",7.4708287590336e-06,6.01764748701349e-07,12.4148660671071,2.17050067400014e-35
"35.9","all","4 yr.","excluded","no","1","Female","LPM","curr_pts_grp1-3",3.8484033221921e-05,3.68596971813012e-07,104.406807881872,0
"35.10","all","4 yr.","excluded","no","1","Female","LPM","curr_pts_grp4-6",6.82521218370221e-05,9.7217911030566e-07,70.2052956224941,0
"35.11","all","4 yr.","excluded","no","1","Female","LPM","curr_pts_grp7-9",9.52201782857891e-05,2.14548797713445e-06,44.381594910155,0
"35.12","all","4 yr.","excluded","no","1","Female","LPM","curr_pts_grp10-150",0.000166458206815662,4.25978934614896e-06,39.0766287460078,0
"36","all","4 yr.","excluded","with","1","Female","LPM","(Intercept)",9.83495062070719e-07,9.63098848604677e-07,1.0211776947876,0.307170258140957
"36.1","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE",-1.30391809756988e-06,1.18352928180701e-06,-1.10172018353366,0.270583339515093
"36.2","all","4 yr.","excluded","with","1","Female","LPM","age_grp16-19",3.11686941921144e-05,1.3060681801538e-06,23.8645230515025,7.15690534595853e-126
"36.3","all","4 yr.","excluded","with","1","Female","LPM","age_grp20-24",2.46458166054952e-05,1.07413239828381e-06,22.94485916715,1.65836127448105e-116
"36.4","all","4 yr.","excluded","with","1","Female","LPM","age_grp25-34",1.97633374964166e-05,9.99771851849743e-07,19.767847494257,5.63289573998203e-87
"36.5","all","4 yr.","excluded","with","1","Female","LPM","age_grp35-44",1.6719755423684e-05,9.90549032746132e-07,16.879280955261,6.39189021107995e-64
"36.6","all","4 yr.","excluded","with","1","Female","LPM","age_grp45-54",1.29585246300301e-05,9.83242356936669e-07,13.1793799754548,1.15334993694312e-39
"36.7","all","4 yr.","excluded","with","1","Female","LPM","age_grp55-64",9.01113919728411e-06,9.83794433729381e-07,9.15957530184895,5.21019815190068e-20
"36.8","all","4 yr.","excluded","with","1","Female","LPM","age_grp65-199",4.6537626238471e-06,9.80399578676911e-07,4.74680194184451,2.066581389355e-06
"36.9","all","4 yr.","excluded","with","1","Female","LPM","curr_pts_grp1-3",3.8480456595389e-05,3.6859485074309e-07,104.39770527942,0
"36.10","all","4 yr.","excluded","with","1","Female","LPM","curr_pts_grp4-6",6.82434119933942e-05,9.72178787417556e-07,70.1963598431028,0
"36.11","all","4 yr.","excluded","with","1","Female","LPM","curr_pts_grp7-9",9.52139960517312e-05,2.14546599713405e-06,44.379168059023,0
"36.12","all","4 yr.","excluded","with","1","Female","LPM","curr_pts_grp10-150",0.000166455396518732,4.25983174266502e-06,39.0755801107287,0
"36.13","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp16-19",8.68897999867557e-06,1.73089910063866e-06,5.0199228802358,5.169223034309e-07
"36.14","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp20-24",4.98463909292909e-06,1.3733546084054e-06,3.62953534536629,0.000283931856332938
"36.15","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp25-34",6.50716567257873e-06,1.24920538368035e-06,5.20904389109149,1.89816220485756e-07
"36.16","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp35-44",7.68722790334641e-06,1.23602171447874e-06,6.21933078788047,4.99279778920365e-10
"36.17","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp45-54",6.59990118032964e-06,1.22073656700522e-06,5.40649093237283,6.42714829505164e-08
"36.18","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp55-64",6.09185752769936e-06,1.22168191847531e-06,4.98645141224826,6.14983654498038e-07
"36.19","all","4 yr.","excluded","with","1","Female","LPM","policyTRUE:age_grp65-199",5.44498584441154e-06,1.21701469817616e-06,4.47405101398653,7.67514197070615e-06
"37","all","4 yr.","excluded","no","2","Female","LPM","(Intercept)",-5.05448919851905e-06,9.18161318524895e-07,-5.50501213298717,3.69142866261285e-08
"37.1","all","4 yr.","excluded","no","2","Female","LPM","policyTRUE",3.81444332572625e-06,3.35847292558985e-07,11.357671805725,6.79309867980545e-30
"37.2","all","4 yr.","excluded","no","2","Female","LPM","age_grp16-19",0.000122933322179267,1.51566335159074e-06,81.108593178191,0
"37.3","all","4 yr.","excluded","no","2","Female","LPM","age_grp20-24",0.000130762716277741,1.17468478787125e-06,111.317280710435,0
"37.4","all","4 yr.","excluded","no","2","Female","LPM","age_grp25-34",0.000117064688061963,1.0003401791149e-06,117.024878642326,0
"37.5","all","4 yr.","excluded","no","2","Female","LPM","age_grp35-44",0.000111186894138899,9.83662255459945e-07,113.033608356671,0
"37.6","all","4 yr.","excluded","no","2","Female","LPM","age_grp45-54",8.93359342923018e-05,9.61078252611366e-07,92.9538609884942,0
"37.7","all","4 yr.","excluded","no","2","Female","LPM","age_grp55-64",6.44424832219828e-05,9.6204892340221e-07,66.9846217322161,0
"37.8","all","4 yr.","excluded","no","2","Female","LPM","age_grp65-199",3.77620510743684e-05,9.52098564807606e-07,39.6619136612176,0
"37.9","all","4 yr.","excluded","no","2","Female","LPM","curr_pts_grp1-3",0.000197061808635788,8.26798599494687e-07,238.343181466715,0
"37.10","all","4 yr.","excluded","no","2","Female","LPM","curr_pts_grp4-6",0.000393208171323422,2.28767261411827e-06,171.881312429391,0
"37.11","all","4 yr.","excluded","no","2","Female","LPM","curr_pts_grp7-9",0.000518177906643738,4.94898984465574e-06,104.703772468497,0
"37.12","all","4 yr.","excluded","no","2","Female","LPM","curr_pts_grp10-150",0.000637653735019558,8.44996222298992e-06,75.4623178414557,0
"38","all","4 yr.","excluded","with","2","Female","LPM","(Intercept)",-1.33545934527223e-06,1.42885963542707e-06,-0.934632984347045,0.349977474420798
"38.1","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE",-3.33362691271388e-06,1.81763969443745e-06,-1.83404165463366,0.0666478112100416
"38.2","all","4 yr.","excluded","with","2","Female","LPM","age_grp16-19",0.000116027127547688,2.25110048049724e-06,51.5424027283129,0
"38.3","all","4 yr.","excluded","with","2","Female","LPM","age_grp20-24",0.000125281765225221,1.77696378004829e-06,70.5032745359708,0
"38.4","all","4 yr.","excluded","with","2","Female","LPM","age_grp25-34",0.000114266460340365,1.55780289386083e-06,73.3510386908893,0
"38.5","all","4 yr.","excluded","with","2","Female","LPM","age_grp35-44",0.000106826374760269,1.53207234326384e-06,69.7267170378471,0
"38.6","all","4 yr.","excluded","with","2","Female","LPM","age_grp45-54",8.57459097607834e-05,1.50591098172686e-06,56.9395607052793,0
"38.7","all","4 yr.","excluded","with","2","Female","LPM","age_grp55-64",6.14346315924192e-05,1.50784925328017e-06,40.7432185006389,0
"38.8","all","4 yr.","excluded","with","2","Female","LPM","age_grp65-199",3.42669833660519e-05,1.49374910104525e-06,22.9402537160181,1.84354569079333e-116
"38.9","all","4 yr.","excluded","with","2","Female","LPM","curr_pts_grp1-3",0.00019705699320945,8.26798977870298e-07,238.337248211212,0
"38.10","all","4 yr.","excluded","with","2","Female","LPM","curr_pts_grp4-6",0.000393189584717364,2.28766959456988e-06,171.873414609635,0
"38.11","all","4 yr.","excluded","with","2","Female","LPM","curr_pts_grp7-9",0.000518153616316177,4.94898455212746e-06,104.69897629675,0
"38.12","all","4 yr.","excluded","with","2","Female","LPM","curr_pts_grp10-150",0.000637569977749443,8.45014259655886e-06,75.450795115467,0
"38.13","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE:age_grp16-19",1.30757291655142e-05,3.03452534853364e-06,4.30898663338987,1.64004282393009e-05
"38.14","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE:age_grp20-24",1.06185302983058e-05,2.37248619734302e-06,4.47569739718512,7.61622950689969e-06
"38.15","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE:age_grp25-34",5.34578044046356e-06,2.02457221421958e-06,2.64044937637565,0.00827961615239149
"38.16","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE:age_grp35-44",8.44381604366688e-06,1.99059717768848e-06,4.241850706064,2.21684148388796e-05
"38.17","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE:age_grp45-54",6.89914405316494e-06,1.94192241821864e-06,3.55273927961224,0.00038124212022628
"38.18","all","4 yr.","excluded","with","2","Female","LPM","policyTRUE:age_grp55-64",5.79259262924967e-06,1.94100947716453e-06,2.98431960142287,0.00284209738730775
